customer_id,age,income,education_rank,marital_clean,total_children,has_children,total_spend,total_purchases,avg_spend_per_purchase,recency,num_web_visits_month,campaign_engagement_rate,customer_tenure_days,web_purchase_ratio,deal_sensitivity,income_per_person,complain,response,conversion_probability,recommendation,segment,pipeline_run_ts
1407,38,20425.0,1,Married,1,1,57.0,7.0,8.142857142857142,5,7,0.0,4969,0.2857142857142857,0.2857142857142857,10212.5,0,0,0.12351005,LOW PRIORITY,New,2026-06-08 06:33:37
1409,73,40689.0,3,Married,1,1,444.0,20.0,22.2,69,8,0.0,4829,0.35,0.35,20344.5,0,0,0.04884494,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1411,72,82623.0,3,Divorced,0,0,940.0,16.0,58.75,58,1,0.0,4592,0.125,0.0625,82623.0,0,0,0.09807112,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1419,74,34026.0,3,Married,2,1,76.0,9.0,8.444444444444445,11,5,0.0,4689,0.2222222222222222,0.3333333333333333,11342.0,0,0,0.12831677,LOW PRIORITY,New,2026-06-08 06:33:37
1440,46,52513.0,2,Married,0,0,1149.0,25.0,45.96,84,7,0.0,5024,0.36,0.08,52513.0,0,0,0.06622612,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1446,68,86424.0,4,Single,0,0,1226.0,28.0,43.785714285714285,12,1,0.0,4446,0.2142857142857142,0.0357142857142857,86424.0,0,0,0.24301448,LOW PRIORITY,VIP,2026-06-08 06:33:37
1448,61,33562.0,4,Married,3,1,51.0,9.0,5.666666666666667,33,4,0.0,4365,0.2222222222222222,0.3333333333333333,8390.5,0,0,0.0031000345,LOW PRIORITY,New,2026-06-08 06:33:37
1453,81,57513.0,5,Widow,0,0,1060.0,27.0,39.25925925925926,59,6,0.0,4719,0.3333333333333333,0.074074074074074,57513.0,0,0,0.28885674,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1456,45,60474.0,3,Single,1,1,1180.0,31.0,38.064516129032256,25,7,0.0,4815,0.3225806451612903,0.2258064516129032,30237.0,0,0,0.03256914,LOW PRIORITY,VIP,2026-06-08 06:33:37
1458,42,21059.0,4,Married,1,1,44.0,9.0,4.888888888888889,40,6,0.0,4534,0.3333333333333333,0.3333333333333333,10529.5,0,0,0.01767469,LOW PRIORITY,New,2026-06-08 06:33:37
1459,58,69063.0,5,Married,1,1,928.0,14.0,66.28571428571429,16,3,0.0,4960,0.3571428571428571,0.0714285714285714,34531.5,0,0,0.08257112,LOW PRIORITY,VIP,2026-06-08 06:33:37
1461,59,36921.0,5,Divorced,2,1,38.0,7.0,5.428571428571429,74,7,0.0,4697,0.2857142857142857,0.2857142857142857,12307.0,0,0,0.005856087,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1463,66,45160.0,3,Single,2,1,21.0,4.0,5.25,9,7,0.0,4453,0.25,0.25,15053.333333333334,0,0,0.010296301,LOW PRIORITY,New,2026-06-08 06:33:37
1473,64,47823.0,2,Single,1,1,72.0,7.0,10.285714285714286,0,8,0.0,4702,0.2857142857142857,0.2857142857142857,23911.5,0,0,0.17646214,LOW PRIORITY,New,2026-06-08 06:33:37
1490,62,55759.0,3,Married,1,1,854.0,26.0,32.84615384615385,84,8,0.0,4939,0.3846153846153846,0.1923076923076923,27879.5,0,0,0.049080312,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1491,59,71488.0,2,Married,0,0,559.0,16.0,34.9375,87,1,0.0,4857,0.1875,0.125,71488.0,0,0,0.0067580617,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1497,72,47958.0,3,Single,1,1,407.0,16.0,25.4375,8,5,0.0,4887,0.375,0.125,23979.0,0,0,0.080004156,LOW PRIORITY,New,2026-06-08 06:33:37
1501,42,160803.0,5,Married,0,0,1717.0,44.0,39.02272727272727,21,0,0.0,5055,0.0,0.3409090909090909,160803.0,0,0,0.061342016,LOW PRIORITY,VIP,2026-06-08 06:33:37
1502,41,28427.0,3,Married,1,1,52.0,7.0,7.428571428571429,67,8,0.0,4826,0.2857142857142857,0.2857142857142857,14213.5,0,0,0.019196143,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1503,48,162397.0,5,Married,2,1,107.0,1.0,107.0,31,1,0.0,4752,0.0,0.0,54132.333333333336,0,0,0.0040132464,LOW PRIORITY,New,2026-06-08 06:33:37
1506,49,42160.0,3,Single,2,1,140.0,11.0,12.727272727272728,26,6,0.0,4727,0.1818181818181818,0.3636363636363636,14053.333333333334,0,1,0.6263562,HIGH PRIORITY,New,2026-06-08 06:33:37
1509,66,84460.0,5,Married,0,0,523.0,22.0,23.772727272727277,80,5,0.8,4902,0.4090909090909091,0.0,84460.0,0,1,0.967551,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1513,45,60839.0,2,Married,2,1,1250.0,29.0,43.10344827586207,72,8,0.0,5031,0.0689655172413793,0.4482758620689655,20279.666666666668,0,0,0.015456143,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1515,49,34176.0,4,Married,1,1,28.0,5.0,5.6,9,3,0.0,4519,0.2,0.2,17088.0,0,0,0.036350884,LOW PRIORITY,New,2026-06-08 06:33:37
1517,55,30822.0,3,Single,1,1,51.0,5.0,10.2,92,7,0.0,4741,0.2,0.2,15411.0,0,0,0.0019360523,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1518,59,62694.0,4,Married,2,1,749.0,24.0,31.20833333333333,29,7,0.0,4738,0.375,0.2083333333333333,20898.0,0,0,0.051439006,LOW PRIORITY,VIP,2026-06-08 06:33:37
1519,52,38578.0,5,Single,2,1,73.0,9.0,8.11111111111111,2,8,0.0,4733,0.3333333333333333,0.3333333333333333,12859.333333333334,0,1,0.37755284,MEDIUM PRIORITY,New,2026-06-08 06:33:37
1523,51,59041.0,3,Married,2,1,96.0,8.0,12.0,25,5,0.0,4414,0.25,0.25,19680.33333333333,0,0,0.002654983,LOW PRIORITY,New,2026-06-08 06:33:37
1524,41,81698.0,2,Single,0,0,1104.0,16.0,69.0,1,5,0.2,4846,0.5,0.0625,81698.0,0,1,0.93048406,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1542,49,56243.0,3,Single,3,1,396.0,20.0,19.8,26,5,0.0,4542,0.2,0.3,14060.75,0,0,0.11784484,LOW PRIORITY,VIP,2026-06-08 06:33:37
1544,57,81380.0,4,Divorced,0,0,1893.0,17.0,111.3529411764706,51,2,0.0,4915,0.2352941176470588,0.0588235294117647,81380.0,0,0,0.7817828,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1545,38,38508.0,3,Married,1,1,443.0,20.0,22.15,95,8,0.0,4692,0.35,0.3,19254.0,0,0,0.0018037786,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1553,78,82657.0,3,Married,0,0,2283.0,23.0,99.2608695652174,71,4,0.4,4636,0.3043478260869565,0.0434782608695652,82657.0,0,0,0.17549835,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1570,73,69702.0,5,Married,1,1,1039.0,26.0,39.96153846153846,8,4,0.0,4856,0.2692307692307692,0.0769230769230769,34851.0,0,0,0.05328699,LOW PRIORITY,VIP,2026-06-08 06:33:37
1577,78,78569.0,3,Married,0,0,1736.0,15.0,115.73333333333332,14,1,0.2,4491,0.2666666666666666,0.0666666666666666,78569.0,0,1,0.68456227,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1581,44,37406.0,3,Married,1,1,17.0,4.0,4.25,18,8,0.0,4623,0.25,0.25,18703.0,0,1,0.4251989,MEDIUM PRIORITY,New,2026-06-08 06:33:37
1584,47,41443.0,3,Married,1,1,482.0,20.0,24.1,79,8,0.0,4450,0.4,0.3,20721.5,0,0,0.004202779,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1592,54,90765.0,3,Married,0,0,1724.0,15.0,114.93333333333334,25,1,0.4,4517,0.2666666666666666,0.0,90765.0,0,0,0.15568806,LOW PRIORITY,VIP,2026-06-08 06:33:37
1600,59,56962.0,4,Married,3,1,411.0,21.0,19.571428571428573,60,7,0.0,4622,0.2857142857142857,0.3333333333333333,14240.5,0,0,0.021142066,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1604,64,47353.0,4,Married,1,1,225.0,13.0,17.307692307692307,93,5,0.0,4589,0.1538461538461538,0.2307692307692307,23676.5,0,0,0.0023765168,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1606,53,38590.0,3,Married,1,1,22.0,4.0,5.5,65,8,0.0,4771,0.25,0.25,19295.0,0,0,0.0153907705,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1612,43,51381.5,5,Single,1,1,47.0,8.0,5.875,82,6,0.0,4755,0.375,0.25,25690.75,0,0,0.0037020328,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1618,59,56046.0,3,Married,0,0,692.0,21.0,32.95238095238095,9,8,0.2,4904,0.4761904761904761,0.0952380952380952,56046.0,0,1,0.75095344,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1619,68,90369.0,3,Married,0,0,1588.0,17.0,93.41176470588236,2,1,0.0,4423,0.2352941176470588,0.0588235294117647,90369.0,0,1,0.6994504,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1626,51,35860.0,5,Divorced,2,1,49.0,6.0,8.166666666666666,37,5,0.2,4402,0.1666666666666666,0.3333333333333333,11953.333333333334,0,1,0.47278175,MEDIUM PRIORITY,New,2026-06-08 06:33:37
1627,67,77297.0,2,Divorced,0,0,789.0,22.0,35.86363636363637,84,4,0.2,4880,0.2272727272727272,0.0454545454545454,77297.0,0,0,0.1864723,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1628,53,71796.0,3,Married,0,0,960.0,17.0,56.47058823529412,54,4,0.0,4609,0.5294117647058824,0.0588235294117647,71796.0,0,0,0.014473881,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1630,45,61825.0,3,Single,1,1,424.0,15.0,28.266666666666666,56,4,0.0,4687,0.2666666666666666,0.0666666666666666,30912.5,0,0,0.0039488096,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1631,59,65220.0,5,Married,0,0,1282.0,23.0,55.73913043478261,3,6,0.0,5025,0.3478260869565217,0.1739130434782608,65220.0,0,1,0.86164635,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1640,70,64587.0,3,Divorced,2,1,108.0,8.0,13.5,49,3,0.0,4368,0.125,0.25,21529.0,0,0,0.0025012898,LOW PRIORITY,New,2026-06-08 06:33:37
1646,52,25224.0,1,Married,1,1,46.0,7.0,6.571428571428571,36,3,0.0,4466,0.1428571428571428,0.2857142857142857,12612.0,0,0,0.0026176076,LOW PRIORITY,New,2026-06-08 06:33:37
1650,64,81843.0,4,Married,0,0,1643.0,27.0,60.851851851851855,13,3,0.0,4794,0.1851851851851851,0.037037037037037,81843.0,0,0,0.05520425,LOW PRIORITY,VIP,2026-06-08 06:33:37
1655,45,34350.0,3,Married,1,1,48.0,5.0,9.6,81,7,0.0,4614,0.2,0.2,17175.0,0,0,0.003898815,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1663,46,34043.0,5,Married,1,1,49.0,5.0,9.8,97,9,0.0,4608,0.4,0.2,17021.5,0,0,0.005394314,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1665,60,64140.0,5,Divorced,2,1,1750.0,18.0,97.22222222222224,71,5,0.6,4640,0.1111111111111111,0.2777777777777778,21380.0,0,1,0.86863816,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1672,50,65640.0,5,Married,1,1,461.0,15.0,30.73333333333333,74,2,0.0,4481,0.3333333333333333,0.0666666666666666,32820.0,0,0,0.0009997208,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1676,49,43057.0,3,Married,1,1,266.0,15.0,17.733333333333334,30,5,0.0,4603,0.2666666666666666,0.2666666666666666,21528.5,0,0,0.005212616,LOW PRIORITY,New,2026-06-08 06:33:37
1685,57,62981.0,5,Married,0,0,1482.0,23.0,64.43478260869566,21,3,0.2,4830,0.1739130434782608,0.0434782608695652,62981.0,0,0,0.24417731,LOW PRIORITY,VIP,2026-06-08 06:33:37
1710,46,30168.0,3,Single,1,1,279.0,18.0,15.5,51,9,0.0,4840,0.3333333333333333,0.3888888888888889,15084.0,0,0,0.25007597,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1715,46,25851.0,3,Married,1,1,48.0,7.0,6.857142857142857,45,7,0.0,4864,0.2857142857142857,0.2857142857142857,12925.5,0,0,0.04017809,LOW PRIORITY,New,2026-06-08 06:33:37
1717,36,39747.0,3,Single,1,1,273.0,13.0,21.0,43,8,0.0,4438,0.3846153846153846,0.2307692307692307,19873.5,0,0,0.0048321863,LOW PRIORITY,New,2026-06-08 06:33:37
1726,54,22585.0,3,Single,0,0,81.0,5.0,16.2,23,9,0.2,4829,0.2,0.2,22585.0,0,1,0.8668071,HIGH PRIORITY,New,2026-06-08 06:33:37
1729,63,66426.0,5,Married,1,1,1377.0,20.0,68.85,14,6,0.0,4631,0.15,0.1,33213.0,0,0,0.087612905,LOW PRIORITY,VIP,2026-06-08 06:33:37
1734,56,40706.0,5,Married,3,1,81.0,11.0,7.363636363636363,37,7,0.0,4889,0.2727272727272727,0.3636363636363636,10176.5,0,0,0.09022114,LOW PRIORITY,New,2026-06-08 06:33:37
1740,80,55956.0,3,Married,0,0,999.0,16.0,62.4375,22,4,0.2,4444,0.4375,0.125,55956.0,0,0,0.103833966,LOW PRIORITY,VIP,2026-06-08 06:33:37
1743,50,69719.0,3,Single,0,0,801.0,11.0,72.81818181818181,99,1,0.0,4395,0.1818181818181818,0.0909090909090909,69719.0,0,0,0.00703679,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1744,59,23529.0,1,Single,1,1,54.0,5.0,10.8,67,6,0.0,4899,0.2,0.2,11764.5,0,0,0.02583705,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1745,62,85696.0,5,Divorced,0,0,1313.0,20.0,65.65,88,1,0.0,4783,0.2,0.05,85696.0,0,1,0.49404153,MEDIUM PRIORITY,At Risk,2026-06-08 06:33:37
1755,36,45204.0,2,Married,1,1,114.0,7.0,16.285714285714285,93,3,0.0,4440,0.1428571428571428,0.1428571428571428,22602.0,0,0,0.000100624246,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1763,36,87679.0,3,Married,0,0,2524.0,29.0,87.03448275862068,62,4,0.6,4698,0.2413793103448276,0.0344827586206896,87679.0,0,1,0.9852728,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1764,49,33955.0,3,Single,1,1,270.0,15.0,18.0,92,8,0.0,4685,0.3333333333333333,0.2666666666666666,16977.5,0,0,0.007508133,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1772,49,79174.0,5,Married,0,0,2043.0,19.0,107.52631578947368,2,2,0.4,4895,0.2631578947368421,0.0526315789473684,79174.0,0,1,0.9717352,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1773,46,12393.0,2,Married,0,0,57.0,6.0,9.5,38,9,0.0,4933,0.3333333333333333,0.1666666666666666,12393.0,0,0,0.09238882,LOW PRIORITY,New,2026-06-08 06:33:37
1777,44,25965.0,1,Married,0,0,74.0,6.0,12.333333333333334,29,8,0.0,5021,0.3333333333333333,0.1666666666666666,25965.0,0,0,0.1375542,LOW PRIORITY,New,2026-06-08 06:33:37
1802,53,64795.0,3,Married,1,1,680.0,21.0,32.38095238095238,23,2,0.0,4889,0.1428571428571428,0.1428571428571428,32397.5,0,0,0.011909954,LOW PRIORITY,VIP,2026-06-08 06:33:37
1818,53,29732.0,5,Married,1,1,38.0,5.0,7.6,23,9,0.0,4457,0.4,0.2,14866.0,0,0,0.041075908,LOW PRIORITY,New,2026-06-08 06:33:37
1826,54,84835.0,3,Divorced,0,0,1190.0,15.0,79.33333333333333,0,1,0.0,4374,0.2666666666666666,0.0666666666666666,84835.0,0,1,0.93652856,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1829,63,54959.0,5,Divorced,1,1,1232.0,21.0,58.66666666666666,55,7,0.2,4887,0.4285714285714285,0.1428571428571428,27479.5,0,1,0.8454278,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1833,50,39190.0,5,Single,1,1,133.0,9.0,14.77777777777778,91,5,0.0,4425,0.2222222222222222,0.2222222222222222,19595.0,0,0,0.003824834,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1834,46,35544.0,4,Single,1,1,67.0,6.0,11.166666666666666,77,7,0.0,4474,0.3333333333333333,0.1666666666666666,17772.0,0,0,0.007754953,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1839,50,43322.0,3,Single,0,0,141.0,8.0,17.625,25,7,0.0,4430,0.375,0.125,43322.0,0,0,0.122220255,LOW PRIORITY,New,2026-06-08 06:33:37
1857,72,47139.0,3,Single,2,1,83.0,7.0,11.857142857142858,2,7,0.0,4476,0.2857142857142857,0.2857142857142857,15713.0,0,1,0.40562963,MEDIUM PRIORITY,New,2026-06-08 06:33:37
1859,52,75251.0,4,Married,0,0,1890.0,19.0,99.47368421052632,34,5,0.0,5032,0.3684210526315789,0.0526315789473684,75251.0,0,1,0.85642576,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1867,67,64849.0,3,Single,0,0,1336.0,19.0,70.3157894736842,42,5,0.0,4954,0.4736842105263157,0.0526315789473684,64849.0,0,1,0.97217137,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1876,34,18929.0,3,Married,0,0,85.0,6.0,14.166666666666666,15,6,0.0,4859,0.1666666666666666,0.1666666666666666,18929.0,0,0,0.02658558,LOW PRIORITY,New,2026-06-08 06:33:37
1878,39,23148.0,2,Married,0,0,37.0,6.0,6.166666666666667,83,7,0.0,4492,0.3333333333333333,0.1666666666666666,23148.0,0,0,0.00086581137,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1880,65,53537.0,5,Married,2,1,93.0,8.0,11.625,17,5,0.0,4511,0.25,0.25,17845.666666666668,0,0,0.02732796,LOW PRIORITY,New,2026-06-08 06:33:37
1890,53,42033.0,2,Married,2,1,25.0,4.0,6.25,95,7,0.0,5009,0.25,0.25,14011.0,0,0,0.002897814,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1891,44,78789.0,4,Divorced,0,0,1754.0,16.0,109.625,12,2,0.0,5051,0.25,0.0625,78789.0,0,1,0.93455255,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1907,74,63120.0,4,Divorced,1,1,1477.0,26.0,56.80769230769231,53,7,0.0,5000,0.3076923076923077,0.1923076923076923,31560.0,0,1,0.7611494,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
1911,37,67430.0,3,Married,0,0,1364.0,29.0,47.03448275862069,6,6,0.0,5023,0.3793103448275862,0.0344827586206896,67430.0,0,0,0.1160257,LOW PRIORITY,VIP,2026-06-08 06:33:37
1915,73,78939.0,5,Married,0,0,1507.0,20.0,75.35,57,3,0.0,4560,0.4,0.05,78939.0,0,0,0.13320489,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1916,70,45736.0,4,Married,1,1,437.0,19.0,23.0,92,7,0.0,4701,0.3684210526315789,0.2631578947368421,22868.0,0,0,0.010942156,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1920,52,40321.0,3,Married,2,1,102.0,8.0,12.75,59,7,0.0,4696,0.375,0.25,13440.333333333334,0,0,0.012974496,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1921,57,59062.0,5,Married,3,1,71.0,7.0,10.142857142857142,74,4,0.0,4630,0.2857142857142857,0.2857142857142857,14765.5,0,0,0.00078191835,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1927,51,69401.0,2,Married,1,1,690.0,17.0,40.588235294117645,41,2,0.0,4459,0.2352941176470588,0.2352941176470588,34700.5,0,0,0.0007414218,LOW PRIORITY,VIP,2026-06-08 06:33:37
1928,51,31814.0,3,Married,1,1,83.0,7.0,11.857142857142858,73,9,0.2,4866,0.2857142857142857,0.2857142857142857,15907.0,0,0,0.2553754,LOW PRIORITY,Loyal,2026-06-08 06:33:37
1940,38,25252.0,3,Married,1,1,18.0,4.0,4.5,26,8,0.0,4713,0.25,0.25,12626.0,0,0,0.016729025,LOW PRIORITY,New,2026-06-08 06:33:37
1945,62,71434.0,3,Married,1,1,1400.0,21.0,66.66666666666667,4,4,0.4,4645,0.3333333333333333,0.1428571428571428,35717.0,0,0,0.3683936,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
1951,43,34445.0,1,Married,0,0,839.0,27.0,31.074074074074076,92,9,0.0,4879,0.4074074074074074,0.2222222222222222,34445.0,0,0,0.004932103,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1958,51,55012.0,5,Married,1,1,660.0,25.0,26.4,85,5,0.0,4461,0.32,0.24,27506.0,0,0,0.0038491953,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1964,73,86610.0,3,Married,0,0,1603.0,18.0,89.05555555555556,66,2,0.0,4658,0.2777777777777778,0.0555555555555555,86610.0,0,0,0.13520175,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1966,59,84618.0,5,Married,0,0,1672.0,26.0,64.3076923076923,96,2,0.2,4580,0.2307692307692307,0.0384615384615384,84618.0,0,0,0.0078280745,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1968,53,45684.0,3,Widow,1,1,28.0,4.0,7.0,37,7,0.0,4570,0.25,0.25,22842.0,0,0,0.006508006,LOW PRIORITY,New,2026-06-08 06:33:37
1970,56,34053.0,4,Married,1,1,103.0,7.0,14.714285714285714,14,8,0.0,5018,0.4285714285714285,0.1428571428571428,17026.5,0,0,0.4009428,MEDIUM PRIORITY,New,2026-06-08 06:33:37
1987,37,21063.0,1,Single,1,1,59.0,7.0,8.428571428571429,34,6,0.0,4638,0.2857142857142857,0.2857142857142857,10531.5,0,0,0.01558522,LOW PRIORITY,New,2026-06-08 06:33:37
1990,50,63159.0,5,Single,0,0,1797.0,17.0,105.70588235294116,74,3,0.2,4962,0.1764705882352941,0.0588235294117647,63159.0,0,0,0.47931692,MEDIUM PRIORITY,At Risk,2026-06-08 06:33:37
1991,57,44931.0,3,Married,1,1,96.0,7.0,13.714285714285714,0,5,0.0,4523,0.2857142857142857,0.1428571428571428,22465.5,0,0,0.020702297,LOW PRIORITY,New,2026-06-08 06:33:37
1992,60,60597.0,3,Married,1,1,893.0,16.0,55.8125,2,7,0.2,4540,0.125,0.25,30298.5,0,1,0.6572749,HIGH PRIORITY,VIP,2026-06-08 06:33:37
1993,75,58607.0,5,Married,1,1,972.0,17.0,57.1764705882353,63,8,0.2,4914,0.1176470588235294,0.1764705882352941,29303.5,0,0,0.06535095,LOW PRIORITY,At Risk,2026-06-08 06:33:37
1994,41,51381.5,3,Married,1,1,19.0,4.0,4.75,11,7,0.0,4587,0.25,0.25,25690.75,0,0,0.04242521,LOW PRIORITY,New,2026-06-08 06:33:37
1998,48,37697.0,3,Single,1,1,84.0,7.0,12.0,82,6,0.0,4503,0.2857142857142857,0.1428571428571428,18848.5,0,0,0.0035036434,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2002,66,71964.0,3,Divorced,0,0,1870.0,17.0,110.0,81,3,0.0,4766,0.2941176470588235,0.0588235294117647,71964.0,0,0,0.15618347,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2004,55,72679.0,3,Single,1,1,1168.0,17.0,68.70588235294117,65,1,0.0,4645,0.2352941176470588,0.0588235294117647,36339.5,0,0,0.0044665225,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2005,34,35765.0,3,Married,1,1,75.0,8.0,9.375,86,6,0.0,4561,0.25,0.25,17882.5,0,0,0.0009547426,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2008,46,77583.0,3,Married,0,0,1149.0,19.0,60.47368421052632,93,2,0.2,4500,0.2105263157894736,0.0526315789473684,77583.0,0,0,0.0018466559,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2021,49,61456.0,3,Married,1,1,1388.0,33.0,42.06060606060606,47,4,0.0,4820,0.1818181818181818,0.1212121212121212,30728.0,0,0,0.0051136175,LOW PRIORITY,VIP,2026-06-08 06:33:37
2036,51,57906.0,5,Married,1,1,401.0,17.0,23.58823529411765,29,4,0.0,4744,0.2352941176470588,0.1764705882352941,28953.0,0,0,0.01601306,LOW PRIORITY,New,2026-06-08 06:33:37
2055,51,35860.0,5,Divorced,2,1,49.0,6.0,8.166666666666666,37,5,0.2,4402,0.1666666666666666,0.3333333333333333,11953.333333333334,0,0,0.47278175,MEDIUM PRIORITY,New,2026-06-08 06:33:37
2061,69,50737.0,3,Married,1,1,99.0,7.0,14.142857142857142,61,6,0.2,4775,0.2857142857142857,0.1428571428571428,25368.5,0,0,0.03819442,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2066,75,38823.0,3,Married,1,1,114.0,7.0,16.285714285714285,56,6,0.0,5029,0.2857142857142857,0.1428571428571428,19411.5,0,0,0.11557967,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2072,55,53374.0,5,Married,1,1,1064.0,21.0,50.66666666666666,34,9,0.2,5043,0.1904761904761904,0.2857142857142857,26687.0,0,1,0.66207725,HIGH PRIORITY,VIP,2026-06-08 06:33:37
2075,55,72460.0,3,Married,0,0,1047.0,16.0,65.4375,56,1,0.0,4588,0.1875,0.0625,72460.0,0,0,0.0064111073,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2079,77,81044.0,2,Married,0,0,1208.0,22.0,54.90909090909091,0,1,0.0,4545,0.2272727272727272,0.0454545454545454,81044.0,0,0,0.46725237,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
2088,52,84906.0,3,Married,0,0,1631.0,24.0,67.95833333333333,98,2,0.6,4629,0.2083333333333333,0.0416666666666666,84906.0,0,0,0.101059124,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2098,55,33581.0,5,Married,2,1,17.0,4.0,4.25,38,8,0.0,4898,0.25,0.25,11193.666666666666,0,0,0.037964523,LOW PRIORITY,New,2026-06-08 06:33:37
2106,50,20130.0,2,Married,0,0,34.0,5.0,6.8,99,8,0.0,4465,0.2,0.2,20130.0,0,0,0.0019964012,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2109,34,96843.0,3,Single,0,0,1544.0,28.0,55.142857142857146,60,2,0.2,4793,0.2142857142857142,0.0357142857142857,96843.0,0,1,0.8646321,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
2114,78,82800.0,5,Single,0,0,1315.0,26.0,50.57692307692308,23,3,0.4,4943,0.2692307692307692,0.0384615384615384,82800.0,0,1,0.9915296,HIGH PRIORITY,VIP,2026-06-08 06:33:37
2115,67,50116.0,3,Married,2,1,66.0,7.0,9.428571428571429,68,5,0.2,4370,0.1428571428571428,0.2857142857142857,16705.333333333332,0,0,0.0032702147,LOW PRIORITY,Loyal,2026-06-08 06:33:37
2118,60,62905.0,2,Married,1,1,622.0,20.0,31.1,68,4,0.0,4653,0.35,0.15,31452.5,0,0,0.0012807845,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2125,65,63033.0,3,Divorced,0,0,1102.0,16.0,68.875,82,2,0.0,4587,0.1875,0.0625,63033.0,0,0,0.014703868,LOW PRIORITY,At Risk,2026-06-08 06:33:37
2130,42,45203.0,3,Married,2,1,147.0,8.0,18.375,4,6,0.0,4459,0.375,0.125,15067.666666666666,0,1,0.026823245,LOW PRIORITY,New,2026-06-08 06:33:37
2131,65,62859.0,5,Divorced,1,1,1307.0,23.0,56.82608695652174,37,6,0.0,4907,0.391304347826087,0.1739130434782608,31429.5,0,0,0.4678652,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
2134,72,53700.0,3,Single,1,1,694.0,22.0,31.545454545454547,94,5,0.0,5042,0.2272727272727272,0.1818181818181818,26850.0,0,0,0.040262617,LOW PRIORITY,At Risk,2026-06-08 06:33:37
